Season,From,To,Business entity,Meter IEC long number,Site name,Customer name,Site ID,Tariff ID,Discount from GC peak,Discount from GC off-peak,Discount from full tariff peak,Discount from full tariff off-peak,Priority,Contract number,Meter connection,KVA,Transformer unit,Peak consumption,Off-peak consumption,TOU tariff peak,TOU tariff off-peak,GC tariff peak,GC tariff off-peak,Minimum tariff peak,Minimum tariff off-peak,Tariff with discount peak,Tariff with discount off-peak,KVA cost,Distribution,Supply,Consumption with discount peak,Consumption with discount off-peak,Consumption without discount peak,Consumption without discount off-peak,Consumption without discount max consumption peak,Consumption without discount max consumption off-peak,Consumption without discount power plant constraint peak,Consumption without discount power plant constraint off-peak,Cost with discount peak,Cost with discount off-peak,Cost without discount peak,Cost without discount off-peak,Cost without discount max consumption peak,Cost without discount max consumption off-peak,Cost without discount power plant constraint peak,Cost without discount power plant constraints off-peak,Energy cost peak by TOU tariff,Energy cost off-peak by TOU tariff,Energy cost peak by GC tariff,Energy cost off-peak by GC tariff,Energy cost by infra and system tariffs peak,Energy cost by infra and system tariffs off-peak,Previous availability,Current availability,Guaranteed availability,Power factor fine,Various charges,Various credits,Total cost VAT,Total cost,Document number,Total discount (ILS),Total discount peak (ILS),Total discount off-peak (ILS),Total cost without discount,Invoice level
Winter,01/01/2025,31/01/2025,Sorek,'50323561776,עיריית ראשון לציון - Lv - הדגן X 14,עיריית ראשון לציון,SxjEXMPAPHrH9kAzk8-tr,TOU LV,11.0,4.5,0.0,0.0,5,'342305249,LOW_VOLTAGE,17.32,1.0,50.147,88.981,102.3,38.62,68.86,18.36,0.0,0.0,94.7254,37.7938,5.207,31.482,13.555,50.147,88.981,0.0,0.0,0.0,0.0,0.0,0.0,47.502,33.629,0.0,0.0,0.0,0.0,0.0,0.0,51.3,34.364,34.531,16.337,16.769,18.028,100.0,100.0,0.0,0.0,0.0,0.0,23.648,131.376,1000093184,4.534,3.798,0.735,135.91,
Winter,01/01/2025,31/01/2025,Sorek,'50323118308,עיריית ראשון לציון - Lv - ההכשרות 2,עיריית ראשון לציון,wS9MszO3bAqovS2dr1jGm,TOU LV,11.0,4.5,0.0,0.0,5,'341997751,LOW_VOLTAGE,43.65,1.0,152.633,2143.093,102.3,38.62,68.86,18.36,0.0,0.0,94.7254,37.7938,13.124,31.482,13.555,152.633,2143.093,0.0,0.0,0.0,0.0,0.0,0.0,144.582,809.956,0.0,0.0,0.0,0.0,0.0,0.0,156.144,827.663,105.103,393.472,51.04,434.191,100.0,100.0,0.0,0.0,0.0,0.0,182.286,1012.7,1000093128,29.268,11.561,17.706,1041.967,
Winter,01/01/2025,31/01/2025,Sorek,'50323214832,עיריית ראשון לציון - Lv - החוחית 3,עיריית ראשון לציון,VnW-7a39nSfRyipUC9Hjt,Residential,11.0,4.5,0.0,0.0,5,'341714808,LOW_VOLTAGE,43.65,1.0,85.625,1100.767,54.25,54.25,68.86,18.36,0.0,0.0,46.6754,53.4238,13.124,11.333,13.565,85.625,1100.767,0.0,0.0,0.0,0.0,0.0,0.0,39.966,588.072,0.0,0.0,0.0,0.0,0.0,0.0,46.452,597.166,58.961,202.101,-12.51,395.065,100.0,100.0,0.0,0.0,0.0,0.0,119.891,666.06,1000093083,15.58,6.486,9.095,681.64,
Winter,01/01/2025,31/01/2025,Sorek,'50323530576,עיריית ראשון לציון - Lv - החרוב 8,עיריית ראשון לציון,bi1U0S9d6413GwSG1D1uo,Residential,11.0,4.5,0.0,0.0,5,'341868124,LOW_VOLTAGE,27.71,1.0,68.679,261.379,54.25,54.25,68.86,18.36,0.0,0.0,46.6754,53.4238,8.331,11.333,13.565,68.679,261.379,0.0,0.0,0.0,0.0,0.0,0.0,32.056,139.639,0.0,0.0,0.0,0.0,0.0,0.0,37.258,141.798,47.292,47.989,-10.034,93.809,100.0,100.0,0.0,0.0,0.0,0.0,36.886,204.925,1000093110,7.362,5.202,2.16,212.286,
Winter,01/01/2025,31/01/2025,Sorek,'50323536181,"עיריית ראשון לציון - Lv - המהר""ל מפרג /עובדיה",עיריית ראשון לציון,gFQt_1o0cjthi_9AA6G2f,TOU LV,11.0,4.5,0.0,0.0,5,'342658373,LOW_VOLTAGE,55.43,1.0,1189.357,2086.835,102.3,38.62,68.86,18.36,0.0,0.0,94.7254,37.7938,16.665,31.482,13.555,1189.357,2086.835,0.0,0.0,0.0,0.0,0.0,0.0,1126.623,788.694,0.0,0.0,0.0,0.0,0.0,0.0,1216.712,805.936,818.991,383.143,397.721,422.793,100.0,100.0,0.0,0.0,0.0,0.0,355.864,1977.02,1000093047,107.33,90.089,17.241,2084.351,
Winter,01/01/2025,31/01/2025,Sorek,'6722028317,"עיריית ראשון לציון - Lv - המצילתיים ע""י 1",עיריית ראשון לציון,TcwfJRPCHcJY1QJ7BsXJb,Residential,11.0,4.5,0.0,0.0,5,'342425506,LOW_VOLTAGE,9.2,1.0,60.577,227.392,54.25,54.25,68.86,18.36,0.0,0.0,46.6754,53.4238,2.766,9.784,13.626,60.577,227.392,0.0,0.0,0.0,0.0,0.0,0.0,28.275,121.481,0.0,0.0,0.0,0.0,0.0,0.0,32.863,123.36,41.713,41.749,-8.85,81.611,100.0,100.0,0.0,0.0,0.0,0.0,31.668,175.933,1000093131,6.467,4.588,1.879,182.4,
Winter,01/01/2025,31/01/2025,Sorek,'73922007881,עיריית ראשון לציון - Lv - הנורית 10,עיריית ראשון לציון,6nvVAX_zsUXKiDY-O_SID,TOU LV,11.0,4.5,0.0,0.0,5,'347581079,LOW_VOLTAGE,110.85,5.0,398.3,2579.66,102.3,38.62,68.86,18.36,0.0,0.0,94.7254,37.7938,33.328,145.029,105.607,398.3,2579.66,0.0,0.0,0.0,0.0,0.0,0.0,377.291,974.952,0.0,0.0,0.0,0.0,0.0,0.0,407.461,996.265,274.269,473.626,133.192,522.639,100.0,100.0,0.0,0.0,0.0,0.0,294.517,1636.207,1000093103,51.483,30.17,21.313,1687.69,
Winter,01/01/2025,31/01/2025,Sorek,'73922014308,עיריית ראשון לציון - Lv - הנחשול 26 4308,עיריית ראשון לציון,PSDI9fqVOLRRlzivWwplJ,TOU LV,11.0,4.5,0.0,0.0,5,'348027249,LOW_VOLTAGE,173.21,5.0,192.89,2581.62,102.3,38.62,68.86,18.36,0.0,0.0,94.7254,37.7938,52.077,145.029,105.607,192.89,2581.62,0.0,0.0,0.0,0.0,0.0,0.0,182.716,975.692,0.0,0.0,0.0,0.0,0.0,0.0,197.326,997.022,132.824,473.985,64.502,523.036,100.0,100.0,0.0,0.0,0.0,0.0,263.002,1461.121,1000093172,35.94,14.611,21.329,1497.061,
Winter,01/01/2025,31/01/2025,Sorek,'50323169311,עיריית ראשון לציון - Lv - הנחשול 26 9311,עיריית ראשון לציון,Q5IM3cpOOHz9Dg5piBnXP,TOU LV,11.0,4.5,0.0,0.0,5,'342843260,LOW_VOLTAGE,55.43,1.0,193.168,1700.541,102.3,38.62,68.86,18.36,0.0,0.0,94.7254,37.7938,16.665,31.482,13.555,193.168,1700.541,0.0,0.0,0.0,0.0,0.0,0.0,182.979,642.699,0.0,0.0,0.0,0.0,0.0,0.0,197.611,656.749,133.015,312.219,64.595,344.53,100.0,100.0,0.0,0.0,0.0,0.0,159.729,887.381,1000093156,28.682,14.632,14.05,916.063,
Winter,01/01/2025,31/01/2025,Sorek,'6723050662,עיריית ראשון לציון - Lv - הנחשול דיין רמזור 83,עיריית ראשון לציון,1OHOJVGeL2Sb9f3UR7O4S,TOU LV,11.0,4.5,0.0,0.0,5,'342267084,LOW_VOLTAGE,9.2,1.0,122.182,412.871,102.3,38.62,68.86,18.36,0.0,0.0,94.7254,37.7938,2.766,31.482,13.555,122.182,412.871,0.0,0.0,0.0,0.0,0.0,0.0,115.737,156.04,0.0,0.0,0.0,0.0,0.0,0.0,124.992,159.451,84.135,75.803,40.858,83.648,100.0,100.0,0.0,0.0,0.0,0.0,57.525,319.581,1000093149,12.666,9.255,3.411,332.246,
