Season,From,To,Business entity,Meter IEC long number,Site name,Customer name,Site ID,Tariff ID,Discount from GC peak,Discount from GC off-peak,Discount from full tariff peak,Discount from full tariff off-peak,Priority,Contract number,Meter connection,KVA,Transformer unit,Peak consumption,Off-peak consumption,TOU tariff peak,TOU tariff off-peak,GC tariff peak,GC tariff off-peak,Minimum tariff peak,Minimum tariff off-peak,Tariff with discount peak,Tariff with discount off-peak,KVA cost,Distribution,Supply,Consumption with discount peak,Consumption with discount off-peak,Consumption without discount peak,Consumption without discount off-peak,Consumption without discount max consumption peak,Consumption without discount max consumption off-peak,Consumption without discount power plant constraint peak,Consumption without discount power plant constraint off-peak,Cost with discount peak,Cost with discount off-peak,Cost without discount peak,Cost without discount off-peak,Cost without discount max consumption peak,Cost without discount max consumption off-peak,Cost without discount power plant constraint peak,Cost without discount power plant constraints off-peak,Energy cost peak by TOU tariff,Energy cost off-peak by TOU tariff,Energy cost peak by GC tariff,Energy cost off-peak by GC tariff,Energy cost by infra and system tariffs peak,Energy cost by infra and system tariffs off-peak,Previous availability,Current availability,Guaranteed availability,Power factor fine,Various charges,Various credits,Total cost VAT,Total cost,Document number,Total discount (ILS),Total discount peak (ILS),Total discount off-peak (ILS),Total cost without discount,Invoice level
Spring/Fall,01/04/2024,30/04/2024,Sorek,'73817000890,עיריית ראשון לציון - Lv - החצוצרה 2א,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'342360540,LOW_VOLTAGE,346.41,0.0,5009.252,21603.582,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,101.651,129.049,93.974,5009.252,21603.582,0.0,0.0,0.0,0.0,0.0,0.0,1864.263,7440.392,0.0,0.0,0.0,0.0,0.0,0.0,1984.165,7617.423,1090.013,3934.012,894.152,3683.411,100.0,100.0,100.0,0.0,0.0,0.0,0.0,9629.33,1000058085,296.932,119.901,177.031,9926.262,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'73716000001,עיריית ראשון לציון - Lv - הכרמל הרצל גן המושבה,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'341970865,LOW_VOLTAGE,138.56,0.0,1195.1,8261.7,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,40.659,129.049,93.974,1195.1,8261.7,0.0,0.0,0.0,0.0,0.0,0.0,444.773,2845.375,0.0,0.0,0.0,0.0,0.0,0.0,473.379,2913.075,260.054,1504.456,213.325,1408.62,100.0,100.0,100.0,0.0,0.0,0.0,0.0,3553.83,1000058060,96.306,28.606,67.701,3650.137,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'6722028317,"עיריית ראשון לציון - Lv - המצילתיים ע""י 1",עיריית ראשון לציון,,Residential,4.558,1.56,0.0,0.0,5,'342425506,LOW_VOLTAGE,9.2,0.0,43.142,297.748,52.52,52.52,21.76,18.21,0.0,0.0,51.5283,52.2359,2.7,8.705,12.128,43.142,297.748,0.0,0.0,0.0,0.0,0.0,0.0,22.23,155.531,0.0,0.0,0.0,0.0,0.0,0.0,22.658,156.377,9.388,54.22,13.27,102.157,100.0,100.0,100.0,0.0,0.0,0.0,0.0,201.294,1000058017,1.274,0.428,0.846,202.568,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'6723086609,עיריית ראשון לציון - Lv - הנביאים 13,עיריית ראשון לציון,,Residential,4.558,1.56,0.0,0.0,5,'341749861,LOW_VOLTAGE,5.75,0.0,9.672,70.976,52.52,52.52,21.76,18.21,0.0,0.0,51.5283,52.2359,1.687,8.705,12.128,9.672,70.976,0.0,0.0,0.0,0.0,0.0,0.0,4.984,37.075,0.0,0.0,0.0,0.0,0.0,0.0,5.08,37.277,2.105,12.925,2.975,24.352,100.0,100.0,100.0,0.0,0.0,0.0,0.0,64.579,1000058047,0.298,0.096,0.202,64.876,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'73922007881,עיריית ראשון לציון - Lv - הנורית 10,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'347581079,LOW_VOLTAGE,110.85,0.0,255.69,2216.42,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,32.528,129.049,93.974,255.69,2216.42,0.0,0.0,0.0,0.0,0.0,0.0,95.159,763.347,0.0,0.0,0.0,0.0,0.0,0.0,101.279,781.51,55.638,403.61,45.641,377.9,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1114.057,1000058093,24.283,6.12,18.162,1138.34,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'6723050662,עיריית ראשון לציון - Lv - הנחשול דיין רמזור 83,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'342267084,LOW_VOLTAGE,9.2,0.0,81.758,523.672,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,2.7,28.013,12.059,81.758,523.672,0.0,0.0,0.0,0.0,0.0,0.0,30.427,180.356,0.0,0.0,0.0,0.0,0.0,0.0,32.384,184.647,17.791,95.361,14.594,89.286,100.0,100.0,100.0,0.0,0.0,0.0,0.0,253.555,1000058024,6.248,1.957,4.291,259.803,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'6723061984,"עיריית ראשון לציון - Lv - הפלמ""ח 65",עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'342200971,LOW_VOLTAGE,9.2,0.0,41.916,264.843,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,2.7,28.013,12.059,41.916,264.843,0.0,0.0,0.0,0.0,0.0,0.0,15.6,91.213,0.0,0.0,0.0,0.0,0.0,0.0,16.603,93.384,9.121,48.228,7.482,45.156,100.0,100.0,100.0,0.0,0.0,0.0,0.0,149.585,1000058046,3.174,1.003,2.17,152.758,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'6723061982,"עיריית ראשון לציון - Lv - הפלמ""ח מול 63",עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'342200996,LOW_VOLTAGE,9.2,0.0,32.813,229.341,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,2.7,28.013,12.059,32.813,229.341,0.0,0.0,0.0,0.0,0.0,0.0,12.212,78.986,0.0,0.0,0.0,0.0,0.0,0.0,12.997,80.866,7.14,41.763,5.857,39.103,100.0,100.0,100.0,0.0,0.0,0.0,0.0,133.97,1000058045,2.665,0.785,1.879,136.635,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'73506063148,עיריית ראשון לציון - Lv - הרב נורוק 14,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'341762519,LOW_VOLTAGE,277.13,0.0,1042.325,8115.512,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,81.322,129.049,93.974,1042.325,8115.512,0.0,0.0,0.0,0.0,0.0,0.0,387.916,2795.027,0.0,0.0,0.0,0.0,0.0,0.0,412.865,2861.53,226.81,1477.835,186.055,1383.695,100.0,100.0,100.0,0.0,0.0,0.0,0.0,3487.288,1000058052,91.452,24.949,66.503,3578.739,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'6723052694,עיריית ראשון לציון - Lv - הרצל /עולי הגרדום,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'342814392,LOW_VOLTAGE,9.2,0.0,69.996,389.493,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,2.7,28.013,12.059,69.996,389.493,0.0,0.0,0.0,0.0,0.0,0.0,26.05,134.144,0.0,0.0,0.0,0.0,0.0,0.0,27.725,137.335,15.231,70.927,12.494,66.409,100.0,100.0,100.0,0.0,0.0,0.0,0.0,202.965,1000058038,4.867,1.675,3.192,207.832,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'6723052695,עיריית ראשון לציון - Lv - הרצל X 26 רמזור 13,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'341754970,LOW_VOLTAGE,5.75,0.0,45.903,275.566,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,1.687,28.013,12.059,45.903,275.566,0.0,0.0,0.0,0.0,0.0,0.0,17.083,94.906,0.0,0.0,0.0,0.0,0.0,0.0,18.182,97.165,9.988,50.181,8.194,46.984,100.0,100.0,100.0,0.0,0.0,0.0,0.0,153.749,1000058039,3.357,1.099,2.258,157.106,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'6722006996,עיריית ראשון לציון - Lv - הרצל Xעין הקורא רמזור 10,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'341721043,LOW_VOLTAGE,8.05,0.0,94.684,621.374,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,2.362,28.013,12.059,94.684,621.374,0.0,0.0,0.0,0.0,0.0,0.0,35.238,214.005,0.0,0.0,0.0,0.0,0.0,0.0,37.504,219.096,20.603,113.152,16.901,105.944,100.0,100.0,100.0,0.0,0.0,0.0,0.0,291.677,1000058008,7.358,2.266,5.092,299.035,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'6722007002,עיריית ראשון לציון - Lv - הרצל Xפיקא רמזור 15,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'341921479,LOW_VOLTAGE,8.05,0.0,66.941,351.843,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,2.362,28.013,12.059,66.941,351.843,0.0,0.0,0.0,0.0,0.0,0.0,24.913,121.177,0.0,0.0,0.0,0.0,0.0,0.0,26.515,124.06,14.566,64.071,11.949,59.989,100.0,100.0,100.0,0.0,0.0,0.0,0.0,188.524,1000058012,4.485,1.602,2.883,193.01,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'6723061629,עיריית ראשון לציון - Lv - הרצל Xקרן קיימת - רמזור,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'342808601,LOW_VOLTAGE,9.2,0.0,33.667,192.216,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,2.7,28.013,12.059,33.667,192.216,0.0,0.0,0.0,0.0,0.0,0.0,12.53,66.2,0.0,0.0,0.0,0.0,0.0,0.0,13.335,67.775,7.326,35.003,6.01,32.773,100.0,100.0,100.0,0.0,0.0,0.0,0.0,121.502,1000058042,2.381,0.806,1.575,123.883,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'6723052688,עיריית ראשון לציון - Lv - הרצל אבי האסירים רמזור 3,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'342397990,LOW_VOLTAGE,9.2,0.0,77.822,516.644,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,2.7,28.013,12.059,77.822,516.644,0.0,0.0,0.0,0.0,0.0,0.0,28.963,177.935,0.0,0.0,0.0,0.0,0.0,0.0,30.825,182.169,16.934,94.081,13.891,88.088,100.0,100.0,100.0,0.0,0.0,0.0,0.0,249.669,1000058032,6.096,1.863,4.234,255.766,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'6723052691,עיריית ראשון לציון - Lv - הרצל הכרמל רמזור 8,עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'342627741,LOW_VOLTAGE,9.2,0.0,25.855,182.356,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,2.7,28.013,12.059,25.855,182.356,0.0,0.0,0.0,0.0,0.0,0.0,9.622,62.804,0.0,0.0,0.0,0.0,0.0,0.0,10.241,64.299,5.626,33.207,4.615,31.092,100.0,100.0,100.0,0.0,0.0,0.0,0.0,115.199,1000058035,2.113,0.619,1.494,117.312,
Spring/Fall,01/04/2024,30/04/2024,Sorek,'6723052689,"עיריית ראשון לציון - Lv - הרצל ע""י 34 רמזור 12",עיריית ראשון לציון,,TOU LV,11.0,4.5,0.0,0.0,5,'342675867,LOW_VOLTAGE,9.2,0.0,32.657,190.944,39.61,35.26,21.76,18.21,0.0,0.0,37.2164,34.4406,2.7,28.013,12.059,32.657,190.944,0.0,0.0,0.0,0.0,0.0,0.0,12.154,65.762,0.0,0.0,0.0,0.0,0.0,0.0,12.935,67.327,7.106,34.771,5.829,32.556,100.0,100.0,100.0,0.0,0.0,0.0,0.0,120.688,1000058033,2.346,0.782,1.565,123.034,
